Frame,Time,Density
1040,69.613,0.682033
1041,69.68,0.680983
1042,69.747,0.680842
1043,69.814,0.680372
1044,69.881,0.680293
1045,69.948,0.679698
1046,70.015,0.679635
1047,70.082,0.678334
1048,70.149,0.677942
1049,70.216,0.677441
1050,70.283,0.677237
1051,70.35,0.677111
1052,70.417,0.677033
1053,70.484,0.678209
1054,70.551,0.676798
1055,70.618,0.676767
1056,70.685,0.677221
1057,70.752,0.676328
1058,70.819,0.67639
1059,70.886,0.677315
1060,70.953,0.677738
1061,71.02,0.678177
1062,71.087,0.679259
1063,71.154,0.679776
1064,71.221,0.679823
1065,71.288,0.680419
1066,71.355,0.680011
1067,71.422,0.68034
1068,71.489,0.677017
1069,71.556,0.67545
1070,71.623,0.663161
1071,71.69,0.66465
1072,71.757,0.664164
1073,71.824,0.664117
1074,71.891,0.666954
1075,71.958,0.668098
1076,72.025,0.670042
1077,72.092,0.669431
1078,72.159,0.671343
1079,72.226,0.674259
1080,72.293,0.675701
1081,72.36,0.676171
1082,72.427,0.677911
1083,72.494,0.678992
1084,72.561,0.679165
1085,72.628,0.679823
1086,72.695,0.680262
1087,72.762,0.680858
1088,72.829,0.68103
1089,72.896,0.68114
1090,72.963,0.681328
1091,73.03,0.680952
1092,73.097,0.681328
1093,73.164,0.683491
1094,73.231,0.683977
1095,73.298,0.684353
1096,73.365,0.683961
1097,73.432,0.683961
1098,73.499,0.683773
1099,73.566,0.684102
1100,73.633,0.684024
1101,73.7,0.684792
1102,73.767,0.684902
1103,73.834,0.685372
1104,73.901,0.685748
1105,73.968,0.685874
1106,74.035,0.685686
1107,74.102,0.68567
1108,74.169,0.686015
1109,74.236,0.686266
1110,74.303,0.68625
1111,74.37,0.685827
1112,74.437,0.685607
1113,74.504,0.685372
1114,74.571,0.685372
1115,74.638,0.685074
1116,74.705,0.685701
1117,74.772,0.685811
1118,74.839,0.685889
1119,74.906,0.685529
1120,74.973,0.685231
1121,75.04,0.684008
1122,75.107,0.684197
1123,75.174,0.683993
1124,75.241,0.683914
1125,75.308,0.683805
1126,75.375,0.684102
1127,75.442,0.684087
1128,75.509,0.683836
1129,75.576,0.683193
1130,75.643,0.683052
