frame,time,Qdensity
1182,79.127,0.713431
1183,79.194,0.670519
1184,79.261,0.711108
1185,79.328,0.691347
1186,79.395,0.678963
1187,79.462,0.710671
1188,79.529,0.672493
1189,79.596,0.710358
1190,79.663,0.671991
1191,79.73,0.710558
1192,79.797,0.674551
1193,79.864,0.709997
1194,79.931,0.70972
1195,79.998,0.689157
1196,80.065,0.709483
1197,80.132,0.672545
1198,80.199,0.709215
1199,80.266,0.708998
1200,80.333,0.690457
1201,80.4,0.629906
1202,80.467,0.709323
1203,80.534,0.709379
1204,80.601,0.672978
1205,80.668,0.70915
1206,80.735,0.708573
1207,80.802,0.707907
1208,80.869,0.665248
1209,80.936,0.707794
1210,81.003,0.630319
1211,81.07,0.671133
1212,81.137,0.708075
1213,81.204,0.665886
1214,81.271,0.708553
1215,81.338,0.68872
1216,81.405,0.661485
1217,81.472,0.709198
1218,81.539,0.709852
1219,81.606,0.662652
1220,81.673,0.709868
1221,81.74,0.68326
1222,81.807,0.709239
1223,81.874,0.708569
1224,81.941,0.708513
1225,82.008,0.68975
1226,82.075,0.681956
1227,82.142,0.665745
1228,82.209,0.688683
1229,82.276,0.708894
1230,82.343,0.706515
1231,82.41,0.707221
1232,82.477,0.707048
1233,82.544,0.687592
1234,82.611,0.670732
1235,82.678,0.667414
1236,82.745,0.70895
1237,82.812,0.650241
1238,82.879,0.672958
1239,82.946,0.70889
1240,83.013,0.709868
1241,83.08,0.709379
1242,83.147,0.709203
1243,83.214,0.708966
1244,83.281,0.708264
1245,83.348,0.68198
