frame,time,Qdensity
934,62.511,0.716768
935,62.578,0.716648
936,62.645,0.716251
937,62.712,0.715986
938,62.779,0.71603
939,62.846,0.715826
940,62.913,0.633593
941,62.98,0.715789
942,63.047,0.716175
943,63.114,0.715621
944,63.181,0.715589
945,63.248,0.715597
946,63.315,0.715585
947,63.382,0.651942
948,63.449,0.715942
949,63.516,0.715789
950,63.583,0.715641
951,63.65,0.715569
952,63.717,0.715633
953,63.784,0.71542
954,63.851,0.65077
955,63.918,0.716343
956,63.985,0.716423
957,64.052,0.716512
958,64.119,0.639935
959,64.186,0.716716
960,64.253,0.716479
961,64.32,0.716644
962,64.387,0.716704
963,64.454,0.716845
964,64.521,0.716925
965,64.588,0.716853
966,64.655,0.717081
967,64.722,0.717234
968,64.789,0.717559
969,64.856,0.67713
970,64.923,0.626268
971,64.99,0.647597
972,65.057,0.717831
973,65.124,0.635486
974,65.191,0.717948
975,65.258,0.718184
976,65.325,0.718385
977,65.392,0.627222
978,65.459,0.717863
979,65.526,0.640846
980,65.593,0.717731
981,65.66,0.717679
982,65.727,0.717603
983,65.794,0.71743
984,65.861,0.717615
985,65.928,0.647288
986,65.995,0.653081
987,66.062,0.71721
988,66.129,0.677275
989,66.196,0.626011
990,66.263,0.717402
991,66.33,0.717342
992,66.397,0.653053
993,66.464,0.717514
994,66.531,0.717667
995,66.598,0.717547
996,66.665,0.71729
997,66.732,0.717643
998,66.799,0.717984
999,66.866,0.718004
1000,66.933,0.71804
1001,67,0.71581
1002,67.067,0.715019
1003,67.134,0.714879
1004,67.201,0.714827
1005,67.268,0.640613
1006,67.335,0.715232
1007,67.402,0.715144
1008,67.469,0.71536
1009,67.536,0.715332
1010,67.603,0.715653
1011,67.67,0.715681
1012,67.737,0.715938
1013,67.804,0.716351
1014,67.871,0.716367
1015,67.938,0.716195
1016,68.005,0.716082
1017,68.072,0.715866
1018,68.139,0.715954
1019,68.206,0.715918
1020,68.273,0.715894
1021,68.34,0.715529
1022,68.407,0.715477
1023,68.474,0.715557
1024,68.541,0.717258
1025,68.608,0.716973
1026,68.675,0.717198
1027,68.742,0.625782
1028,68.809,0.718092
1029,68.876,0.717021
1030,68.943,0.625036
1031,69.01,0.716929
1032,69.077,0.647224
1033,69.144,0.717446
1034,69.211,0.717406
1035,69.278,0.717703
1036,69.345,0.717659
1037,69.412,0.716616
1038,69.479,0.645944
1039,69.546,0.716247
1040,69.613,0.71463
1041,69.68,0.713944
1042,69.747,0.713772
1043,69.814,0.713338
1044,69.881,0.584973
1045,69.948,0.712749
1046,70.015,0.55704
1047,70.082,0.712055
1048,70.149,0.711878
1049,70.216,0.711381
1050,70.283,0.710743
1051,70.35,0.710723
1052,70.417,0.71051
1053,70.484,0.711361
1054,70.551,0.710153
1055,70.618,0.70974
1056,70.685,0.709937
1057,70.752,0.627499
1058,70.819,0.709736
1059,70.886,0.71037
1060,70.953,0.644528
1061,71.02,0.71122
1062,71.087,0.71175
1063,71.154,0.712472
1064,71.221,0.635956
1065,71.288,0.712905
1066,71.355,0.71234
1067,71.422,0.673736
1068,71.489,0.709812
1069,71.556,0.70818
1070,71.623,0.698672
1071,71.69,0.544456
1072,71.757,0.698624
1073,71.824,0.698825
1074,71.891,0.702608
1075,71.958,0.629212
1076,72.025,0.705043
1077,72.092,0.666612
1078,72.159,0.706511
1079,72.226,0.634078
1080,72.293,0.709965
1081,72.36,0.671458
1082,72.427,0.711272
1083,72.494,0.648295
1084,72.561,0.712223
1085,72.628,0.648532
1086,72.695,0.712552
1087,72.762,0.621927
1088,72.829,0.713282
1089,72.896,0.713214
1090,72.963,0.713379
1091,73.03,0.643076
1092,73.097,0.674687
1093,73.164,0.715501
1094,73.231,0.715934
1095,73.298,0.716203
1096,73.365,0.716171
1097,73.432,0.716235
1098,73.499,0.716211
1099,73.566,0.716632
1100,73.633,0.716475
1101,73.7,0.6429
1102,73.767,0.717013
1103,73.834,0.563515
1104,73.901,0.717623
1105,73.968,0.717855
1106,74.035,0.717787
1107,74.102,0.626288
1108,74.169,0.718152
1109,74.236,0.718537
1110,74.303,0.718614
1111,74.37,0.718108
1112,74.437,0.717843
1113,74.504,0.717426
1114,74.571,0.717731
1115,74.638,0.678739
1116,74.705,0.718702
1117,74.772,0.633577
1118,74.839,0.718164
1119,74.906,0.717739
1120,74.973,0.717117
1121,75.04,0.716147
1122,75.107,0.716399
1123,75.174,0.715962
1124,75.241,0.715962
1125,75.308,0.715685
1126,75.375,0.715625
1127,75.442,0.715785
1128,75.509,0.715324
1129,75.576,0.715176
1130,75.643,0.714851
1131,75.71,0.714807
1132,75.777,0.71445
1133,75.844,0.63967
1134,75.911,0.714065
1135,75.978,0.65069
1136,76.045,0.713302
1137,76.112,0.713242
1138,76.179,0.713266
1139,76.246,0.711999
1140,76.313,0.711834
1141,76.38,0.64937
1142,76.447,0.712135
1143,76.514,0.711954
1144,76.581,0.711621
1145,76.648,0.711317
1146,76.715,0.647585
1147,76.782,0.712183
1148,76.849,0.712993
1149,76.916,0.713427
1150,76.983,0.714
1151,77.05,0.714678
1152,77.117,0.629361
1153,77.184,0.714754
1154,77.251,0.714526
1155,77.318,0.715164
1156,77.385,0.645688
1157,77.452,0.715485
1158,77.519,0.640384
1159,77.586,0.715164
1160,77.653,0.714887
1161,77.72,0.650718
1162,77.787,0.714325
1163,77.854,0.714105
1164,77.921,0.651938
1165,77.988,0.715095
1166,78.055,0.714935
1167,78.122,0.715605
1168,78.189,0.715116
1169,78.256,0.71463
1170,78.323,0.714779
1171,78.39,0.71471
1172,78.457,0.7153
1173,78.524,0.714722
1174,78.591,0.71465
1175,78.658,0.713667
1176,78.725,0.713419
1177,78.792,0.71303
1178,78.859,0.629874
1179,78.926,0.712861
1180,78.993,0.64929
1181,79.06,0.712753
1182,79.127,0.62431
1183,79.194,0.713431
1184,79.261,0.469737
1185,79.328,0.711108
1186,79.395,0.711401
1187,79.462,0.711076
1188,79.529,0.710671
1189,79.596,0.710498
1190,79.663,0.710358
1191,79.73,0.709973
1192,79.797,0.710558
1193,79.864,0.710743
1194,79.931,0.709997
1195,79.998,0.70972
1196,80.065,0.709556
1197,80.132,0.709483
1198,80.199,0.708673
1199,80.266,0.709215
1200,80.333,0.646462
1201,80.4,0.708898
1202,80.467,0.628229
1203,80.534,0.709323
1204,80.601,0.645078
1205,80.668,0.64661
1206,80.735,0.70915
1207,80.802,0.708573
1208,80.869,0.707907
1209,80.936,0.637636
1210,81.003,0.64572
1211,81.07,0.708228
1212,81.137,0.708168
1213,81.204,0.708075
1214,81.271,0.572409
1215,81.338,0.708553
1216,81.405,0.708617
1217,81.472,0.70889
1218,81.539,0.709198
1219,81.606,0.671394
1220,81.673,0.639895
1221,81.74,0.480143
1222,81.807,0.709612
1223,81.874,0.709239
1224,81.941,0.708569
1225,82.008,0.628518
1226,82.075,0.708224
1227,82.142,0.708192
1228,82.209,0.708681
1229,82.276,0.708617
1230,82.343,0.708894
1231,82.41,0.706515
1232,82.477,0.643273
1233,82.544,0.636802
1234,82.611,0.707598
1235,82.678,0.70822
1236,82.745,0.544961
1237,82.812,0.70895
1238,82.879,0.708781
1239,82.946,0.709158
1240,83.013,0.70889
1241,83.08,0.709868
1242,83.147,0.709379
1243,83.214,0.620182
1244,83.281,0.708966
1245,83.348,0.708264
